kernel,waitcnt_line,waitcnt_kind,original_hazards,mutant_hazards,new_hazard_detected,mutant_asm_path
accum_sub_64,285,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v24x32 | [HAZARD] read of v25x32,yes,tests/mutation/mutants/accum_sub_64__L285.s
accum_sub_64,287,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v26x32 | [HAZARD] read of v27x32,yes,tests/mutation/mutants/accum_sub_64__L287.s
accum_sub_64,290,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v28x32 | [HAZARD] read of v29x32,yes,tests/mutation/mutants/accum_sub_64__L290.s
accum_sub_64,292,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v30x32 | [HAZARD] read of v31x32,yes,tests/mutation/mutants/accum_sub_64__L292.s
accum_sub_64,295,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v32x32 | [HAZARD] read of v33x32,yes,tests/mutation/mutants/accum_sub_64__L295.s
accum_sub_64,297,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v42x32 | [HAZARD] read of v43x32,yes,tests/mutation/mutants/accum_sub_64__L297.s
accum_sub_64,300,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v44x32 | [HAZARD] read of v45x32,yes,tests/mutation/mutants/accum_sub_64__L300.s
accum_sub_64,302,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v46x32 | [HAZARD] read of v47x32,yes,tests/mutation/mutants/accum_sub_64__L302.s
accum_sub_64,305,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v48x32 | [HAZARD] read of v49x32,yes,tests/mutation/mutants/accum_sub_64__L305.s
accum_sub_64,307,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v50x32 | [HAZARD] read of v51x32,yes,tests/mutation/mutants/accum_sub_64__L307.s
accum_sub_64,310,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v52x32 | [HAZARD] read of v53x32,yes,tests/mutation/mutants/accum_sub_64__L310.s
accum_sub_64,312,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v54x32 | [HAZARD] read of v55x32,yes,tests/mutation/mutants/accum_sub_64__L312.s
accum_sub_64,315,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v56x32 | [HAZARD] read of v57x32,yes,tests/mutation/mutants/accum_sub_64__L315.s
accum_sub_64,317,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v58x32 | [HAZARD] read of v59x32,yes,tests/mutation/mutants/accum_sub_64__L317.s
accum_sub_64,320,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v60x32 | [HAZARD] read of v61x32,yes,tests/mutation/mutants/accum_sub_64__L320.s
accum_sub_64,322,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v62x32 | [HAZARD] read of v63x32,yes,tests/mutation/mutants/accum_sub_64__L322.s
accum_sub_64,325,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v64x32 | [HAZARD] read of v65x32,yes,tests/mutation/mutants/accum_sub_64__L325.s
accum_sub_64,327,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v66x32 | [HAZARD] read of v67x32,yes,tests/mutation/mutants/accum_sub_64__L327.s
accum_sub_64,330,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v68x32 | [HAZARD] read of v69x32,yes,tests/mutation/mutants/accum_sub_64__L330.s
accum_sub_64,332,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x64 | [HAZARD] read of v2x32 | [HAZARD] read of v70x32,yes,tests/mutation/mutants/accum_sub_64__L332.s
accum_sub_64,335,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v7x32 | [HAZARD] read of v8x32,yes,tests/mutation/mutants/accum_sub_64__L335.s
accum_sub_64,337,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x160 | [HAZARD] read of v3x32 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/accum_sub_64__L337.s
accum_sub_8,17,lgkmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x16 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_sub_8__L17.s
accum_sub_8,44,lgkmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x2 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_sub_8__L44.s
accum_sub_8,53,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v14x32 | [HAZARD] read of v15x32,yes,tests/mutation/mutants/accum_sub_8__L53.s
accum_sub_8,55,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x64 | [HAZARD] read of v2x32 | [HAZARD] read of v7x32,yes,tests/mutation/mutants/accum_sub_8__L55.s
accum_sub_8,58,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v8x32 | [HAZARD] read of v9x32,yes,tests/mutation/mutants/accum_sub_8__L58.s
accum_sub_8,60,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v2x160 | [HAZARD] read of v3x32 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/accum_sub_8__L60.s
accum_xor_16,17,lgkmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x16 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_16__L17.s
accum_xor_16,47,lgkmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x18 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_16__L47.s
accum_xor_16,80,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v17x32 | [HAZARD] read of v16x32,yes,tests/mutation/mutants/accum_xor_16__L80.s
accum_xor_16,82,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v18x32 | [HAZARD] read of v19x32,yes,tests/mutation/mutants/accum_xor_16__L82.s
accum_xor_16,85,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x64 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v20x32,yes,tests/mutation/mutants/accum_xor_16__L85.s
accum_xor_16,87,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v13x32 | [HAZARD] read of v14x32,yes,tests/mutation/mutants/accum_xor_16__L87.s
accum_xor_16,90,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v15x32 | [HAZARD] read of v21x32,yes,tests/mutation/mutants/accum_xor_16__L90.s
accum_xor_16,92,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x64 | [HAZARD] read of v2x32 | [HAZARD] read of v22x32,yes,tests/mutation/mutants/accum_xor_16__L92.s
accum_xor_16,95,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v7x32 | [HAZARD] read of v8x32,yes,tests/mutation/mutants/accum_xor_16__L95.s
accum_xor_16,97,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x128 | [HAZARD] read of v3x32 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/accum_xor_16__L97.s
accum_xor_32,20,lgkmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x40 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_32__L20.s
accum_xor_32,86,lgkmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x26 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_32__L86.s
accum_xor_32,132,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v15x32 | [HAZARD] read of v14x32,yes,tests/mutation/mutants/accum_xor_32__L132.s
accum_xor_32,134,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v16x32 | [HAZARD] read of v17x32,yes,tests/mutation/mutants/accum_xor_32__L134.s
accum_xor_32,137,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x64 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v18x32,yes,tests/mutation/mutants/accum_xor_32__L137.s
accum_xor_32,139,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v13x32 | [HAZARD] read of v19x32,yes,tests/mutation/mutants/accum_xor_32__L139.s
accum_xor_32,142,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v20x32 | [HAZARD] read of v21x32,yes,tests/mutation/mutants/accum_xor_32__L142.s
accum_xor_32,144,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v22x32 | [HAZARD] read of v23x32,yes,tests/mutation/mutants/accum_xor_32__L144.s
accum_xor_32,147,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v24x32 | [HAZARD] read of v25x32,yes,tests/mutation/mutants/accum_xor_32__L147.s
accum_xor_32,149,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v26x32 | [HAZARD] read of v27x32,yes,tests/mutation/mutants/accum_xor_32__L149.s
accum_xor_32,152,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v28x32 | [HAZARD] read of v29x32,yes,tests/mutation/mutants/accum_xor_32__L152.s
accum_xor_32,154,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v30x32 | [HAZARD] read of v31x32,yes,tests/mutation/mutants/accum_xor_32__L154.s
accum_xor_32,157,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v32x32 | [HAZARD] read of v33x32,yes,tests/mutation/mutants/accum_xor_32__L157.s
accum_xor_32,159,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v34x32 | [HAZARD] read of v35x32,yes,tests/mutation/mutants/accum_xor_32__L159.s
accum_xor_32,162,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v36x32 | [HAZARD] read of v37x32,yes,tests/mutation/mutants/accum_xor_32__L162.s
accum_xor_32,164,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x64 | [HAZARD] read of v2x32 | [HAZARD] read of v38x32,yes,tests/mutation/mutants/accum_xor_32__L164.s
accum_xor_32,167,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v7x32 | [HAZARD] read of v8x32,yes,tests/mutation/mutants/accum_xor_32__L167.s
accum_xor_32,169,vmcnt,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x128 | [HAZARD] read of v3x32 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/accum_xor_32__L169.s
accum_xor_4,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_4__L15.s
accum_xor_4,30,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x2 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_4__L30.s
accum_xor_4,39,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x64 | [HAZARD] read of v3x32,yes,tests/mutation/mutants/accum_xor_4__L39.s
accum_xor_4,41,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v5x32,yes,tests/mutation/mutants/accum_xor_4__L41.s
accum_xor_64,21,lgkmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x10 | [HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_64__L21.s
accum_xor_64,42,lgkmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_64__L42.s
accum_xor_64,85,lgkmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x40 | [HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_64__L85.s
accum_xor_64,253,lgkmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x2 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/accum_xor_64__L253.s
accum_xor_64,260,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x64 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v35x32,yes,tests/mutation/mutants/accum_xor_64__L260.s
accum_xor_64,262,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v36x32 | [HAZARD] read of v37x32,yes,tests/mutation/mutants/accum_xor_64__L262.s
accum_xor_64,265,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v38x32 | [HAZARD] read of v39x32,yes,tests/mutation/mutants/accum_xor_64__L265.s
accum_xor_64,267,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v40x32 | [HAZARD] read of v41x32,yes,tests/mutation/mutants/accum_xor_64__L267.s
accum_xor_64,270,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x64 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v13x32,yes,tests/mutation/mutants/accum_xor_64__L270.s
accum_xor_64,272,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v14x32 | [HAZARD] read of v15x32,yes,tests/mutation/mutants/accum_xor_64__L272.s
accum_xor_64,275,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v16x32 | [HAZARD] read of v17x32,yes,tests/mutation/mutants/accum_xor_64__L275.s
accum_xor_64,277,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v18x32 | [HAZARD] read of v19x32,yes,tests/mutation/mutants/accum_xor_64__L277.s
accum_xor_64,280,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v20x32 | [HAZARD] read of v21x32,yes,tests/mutation/mutants/accum_xor_64__L280.s
accum_xor_64,282,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v22x32 | [HAZARD] read of v23x32,yes,tests/mutation/mutants/accum_xor_64__L282.s
accum_xor_64,285,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v24x32 | [HAZARD] read of v25x32,yes,tests/mutation/mutants/accum_xor_64__L285.s
accum_xor_64,287,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v26x32 | [HAZARD] read of v27x32,yes,tests/mutation/mutants/accum_xor_64__L287.s
accum_xor_64,290,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v28x32 | [HAZARD] read of v29x32,yes,tests/mutation/mutants/accum_xor_64__L290.s
accum_xor_64,292,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v30x32 | [HAZARD] read of v31x32,yes,tests/mutation/mutants/accum_xor_64__L292.s
accum_xor_64,295,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v32x32 | [HAZARD] read of v33x32,yes,tests/mutation/mutants/accum_xor_64__L295.s
accum_xor_64,297,vmcnt,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32,[HAZARD] read of v34x32 | [HAZARD] read of v12x32 | [HAZARD] read of v6x32 | [HAZARD] read of v2x32 | [HAZARD] read of v42x32 | [HAZARD] read of v43x32,yes,tests/mutation/mutants/accum_xor_64__L297.s
